dagger,month,,date,time,soil_temp,surfacetemp,air_temp,hu,?
m1,sep,105585,22.09.2023,00:00:00,18.25,18.375,18.375,530,202
m1,sep,105586,22.09.2023,00:15:00,18.25,18.375,18.3125,530,202
m1,sep,105587,22.09.2023,00:30:00,18.25,18.3125,18.25,530,202
m1,sep,105588,22.09.2023,00:45:00,18.125,18.25,18.25,529,202
m1,sep,105589,22.09.2023,01:00:00,18.125,18.25,18.125,529,202
m1,sep,105590,22.09.2023,01:15:00,18.125,18.1875,18.125,529,202
m1,sep,105591,22.09.2023,01:30:00,18.0625,18.125,18.125,529,202
m1,sep,105592,22.09.2023,01:45:00,18,18.125,18.0625,529,202
m1,sep,105593,22.09.2023,02:00:00,18,18.125,18,529,202
m1,sep,105594,22.09.2023,02:15:00,18,18.0625,18,528,202
m1,sep,105595,22.09.2023,02:30:00,18,18,18,528,202
m1,sep,105596,22.09.2023,02:45:00,17.9375,18,17.9375,528,202
m1,sep,105597,22.09.2023,03:00:00,17.9375,18,17.9375,528,202
m1,sep,105598,22.09.2023,03:15:00,17.9375,18,17.875,528,202
m1,sep,105599,22.09.2023,03:30:00,17.875,18,17.875,528,202
m1,sep,105600,22.09.2023,03:45:00,17.875,18,17.875,528,202
m1,sep,105601,22.09.2023,04:00:00,17.875,17.9375,17.875,528,202
m1,sep,105602,22.09.2023,04:15:00,17.875,17.9375,17.875,528,202
m1,sep,105603,22.09.2023,04:30:00,17.875,17.875,17.875,528,202
m1,sep,105604,22.09.2023,04:45:00,17.875,17.875,17.875,528,202
m1,sep,105605,22.09.2023,05:00:00,17.8125,17.875,17.8125,527,202
m1,sep,105606,22.09.2023,05:15:00,17.8125,17.875,17.75,527,202
m1,sep,105607,22.09.2023,05:30:00,17.75,17.875,17.75,527,202
m1,sep,105608,22.09.2023,05:45:00,17.75,17.8125,17.75,527,202
m1,sep,105609,22.09.2023,06:00:00,17.75,17.8125,17.75,527,202
m1,sep,105610,22.09.2023,06:15:00,17.75,17.8125,17.75,527,202
m1,sep,105611,22.09.2023,06:30:00,17.75,17.75,17.75,527,202
m1,sep,105612,22.09.2023,06:45:00,17.75,17.75,17.75,527,202
m1,sep,105613,22.09.2023,07:00:00,17.75,17.75,17.75,527,202
m1,sep,105614,22.09.2023,07:15:00,17.75,17.8125,17.75,527,202
m1,sep,105615,22.09.2023,07:30:00,17.8125,17.8125,17.75,527,202
m1,sep,105616,22.09.2023,07:45:00,17.875,17.875,17.875,527,202
m1,sep,105617,22.09.2023,08:00:00,17.9375,17.875,17.875,528,202
m1,sep,105618,22.09.2023,08:15:00,17.9375,17.9375,17.875,528,202
m1,sep,105619,22.09.2023,08:30:00,17.9375,17.9375,17.875,528,202
m1,sep,105620,22.09.2023,08:45:00,17.875,17.9375,17.875,528,202
m1,sep,105621,22.09.2023,09:00:00,18,18,18,501,202
m1,sep,105622,22.09.2023,09:15:00,16,17.375,16.8125,706,202
m1,sep,105623,22.09.2023,09:30:00,15.125,16.625,16.125,713,202
m1,sep,105624,22.09.2023,09:45:00,15.125,16.3125,15.875,706,202
m1,sep,105625,22.09.2023,10:00:00,15.125,16.0625,15.6875,703,202
m1,sep,105626,22.09.2023,10:15:00,15.0625,15.875,15.75,703,202
m1,sep,105627,22.09.2023,10:30:00,15,15.75,15.75,703,202
m1,sep,105628,22.09.2023,10:45:00,15.125,15.625,15.6875,582,202
m1,sep,105629,22.09.2023,11:00:00,15,15.5,15.3125,582,202
m1,sep,105630,22.09.2023,11:15:00,15.125,15.25,15,676,202
m1,sep,105631,22.09.2023,11:30:00,15.125,15.125,14.6875,588,202
m1,sep,105632,22.09.2023,11:45:00,15,15,14.4375,662,202
m1,sep,105633,22.09.2023,12:00:00,15,14.9375,14.625,690,202
m1,sep,105634,22.09.2023,12:15:00,15,14.875,14.625,689,202
m1,sep,105635,22.09.2023,12:30:00,14.9375,15.0625,15.375,870,202
m1,sep,105636,22.09.2023,12:45:00,15.1875,15.5625,16.625,709,202
m1,sep,105637,22.09.2023,13:00:00,15.375,16.125,17.375,709,202
m1,sep,105638,22.09.2023,13:15:00,15.625,16.5,17.875,711,202
m1,sep,105639,22.09.2023,13:30:00,15.375,17,18.5,762,202
m1,sep,105640,22.09.2023,13:45:00,15.875,17.625,19.25,674,202
m1,sep,105641,22.09.2023,14:00:00,16.1875,18.0625,19.75,676,202
m1,sep,105642,22.09.2023,14:15:00,16.375,18.375,19.8125,677,202
m1,sep,105643,22.09.2023,14:30:00,16.5,18.5625,19.75,677,202
m1,sep,105644,22.09.2023,14:45:00,16.625,18.625,19.5625,677,202
m1,sep,105645,22.09.2023,15:00:00,16.75,18.625,19.375,677,202
m1,sep,105646,22.09.2023,15:15:00,16.75,18.5625,19.125,677,202
m1,sep,105647,22.09.2023,15:30:00,16.875,18.5,18.9375,676,202
m1,sep,105648,22.09.2023,15:45:00,16.875,18.375,18.75,675,202
m1,sep,105649,22.09.2023,16:00:00,16.625,18.25,18.5,679,202
m1,sep,105650,22.09.2023,16:15:00,13.6875,17.0625,15.75,1641,202
m1,sep,105651,22.09.2023,16:30:00,13.3125,12.8125,12.5,1645,202
m1,sep,105652,22.09.2023,16:45:00,13,11.375,11.25,1650,202
m1,sep,105653,22.09.2023,17:00:00,12.875,11.25,11.25,1657,202
m1,sep,105654,22.09.2023,17:15:00,12.75,11,11.4375,1663,202
m1,sep,105655,22.09.2023,17:30:00,12.625,10.9375,11.375,1667,202
m1,sep,105656,22.09.2023,17:45:00,12.5,11.125,11.4375,1672,202
m1,sep,105657,22.09.2023,18:00:00,12.375,11,11.3125,1676,202
m1,sep,105658,22.09.2023,18:15:00,12.3125,10.75,11.1875,1679,202
m1,sep,105659,22.09.2023,18:30:00,12.1875,10.5,11,1682,202
m1,sep,105660,22.09.2023,18:45:00,12.125,10.125,10.9375,1685,202
m1,sep,105661,22.09.2023,19:00:00,11.9375,10,10.75,1688,202
m1,sep,105662,22.09.2023,19:15:00,11.875,10.0625,10.75,1691,202
m1,sep,105663,22.09.2023,19:30:00,11.75,10.5,11.375,1694,202
m1,sep,105664,22.09.2023,19:45:00,11.625,10.625,11.25,1696,202
m1,sep,105665,22.09.2023,20:00:00,11.625,10.625,11.125,1699,202
m1,sep,105666,22.09.2023,20:15:00,11.5,10.4375,10.8125,1701,202
m1,sep,105667,22.09.2023,20:30:00,11.5,10.375,10.75,1703,202
m1,sep,105668,22.09.2023,20:45:00,11.5,10.125,10.375,1705,202
m1,sep,105669,22.09.2023,21:00:00,11.4375,9.875,10.125,1706,202
m1,sep,105670,22.09.2023,21:15:00,11.375,10,10.25,1709,202
m1,sep,105671,22.09.2023,21:30:00,11.375,9.875,10.0625,1712,202
m1,sep,105672,22.09.2023,21:45:00,11.375,9.875,10,1714,202
m1,sep,105673,22.09.2023,22:00:00,11.3125,9.75,9.875,1716,202
m1,sep,105674,22.09.2023,22:15:00,11.25,9.5625,9.75,1717,202
m1,sep,105675,22.09.2023,22:30:00,11.1875,9.75,10,1719,202
m1,sep,105676,22.09.2023,22:45:00,11.125,9.125,9.375,1721,202
m1,sep,105677,22.09.2023,23:00:00,11.125,8.9375,9.3125,1723,202
m1,sep,105678,22.09.2023,23:15:00,11,8.875,9.375,1724,202
m1,sep,105679,22.09.2023,23:30:00,11,8.5,9.125,1725,202
m1,sep,105680,22.09.2023,23:45:00,10.875,8.375,8.9375,1727,202
m1,sep,105681,23.09.2023,00:00:00,10.75,8.5625,9,1729,202
m1,sep,105682,23.09.2023,00:15:00,10.75,8.5,8.75,1731,202
m1,sep,105683,23.09.2023,00:30:00,10.625,8.5,8.75,1733,202
m1,sep,105684,23.09.2023,00:45:00,10.625,8.625,8.75,1735,202
m1,sep,105685,23.09.2023,01:00:00,10.625,8.625,8.6875,1737,202
m1,sep,105686,23.09.2023,01:15:00,10.625,8.625,8.625,1739,202
m1,sep,105687,23.09.2023,01:30:00,10.625,8.6875,8.625,1740,202
m1,sep,105688,23.09.2023,01:45:00,10.625,8.6875,8.75,1742,202
m1,sep,105689,23.09.2023,02:00:00,10.625,8.4375,8.5625,1744,202
m1,sep,105690,23.09.2023,02:15:00,10.5625,8.1875,8.25,1745,202
m1,sep,105691,23.09.2023,02:30:00,10.5,7.9375,8,1769,202
m1,sep,105692,23.09.2023,02:45:00,10.4375,7.75,7.75,1785,202
m1,sep,105693,23.09.2023,03:00:00,10.375,7.5,7.5,1791,202
m1,sep,105694,23.09.2023,03:15:00,10.3125,7.3125,7.375,1797,202
m1,sep,105695,23.09.2023,03:30:00,10.25,7.25,7.3125,1802,202
m1,sep,105696,23.09.2023,03:45:00,10.1875,7.25,7.375,1806,202
m1,sep,105697,23.09.2023,04:00:00,10.125,7.375,7.5,1809,202
m1,sep,105698,23.09.2023,04:15:00,10.125,7.3125,7.5,1813,202
m1,sep,105699,23.09.2023,04:30:00,10.0625,7.125,7.25,1819,202
m1,sep,105700,23.09.2023,04:45:00,10,7.125,7.25,1824,202
m1,sep,105701,23.09.2023,05:00:00,10,7.125,7.25,1829,202
m1,sep,105702,23.09.2023,05:15:00,9.9375,7.125,7.125,1833,202
m1,sep,105703,23.09.2023,05:30:00,9.9375,7.25,7.1875,1836,202
m1,sep,105704,23.09.2023,05:45:00,9.875,7.1875,7.125,1840,202
m1,sep,105705,23.09.2023,06:00:00,9.875,7.25,7.25,1843,202
m1,sep,105706,23.09.2023,06:15:00,9.875,7.25,7.125,1846,202
m1,sep,105707,23.09.2023,06:30:00,9.875,7.3125,7.125,1849,202
m1,sep,105708,23.09.2023,06:45:00,9.8125,7.5,7.375,1852,202
m1,sep,105709,23.09.2023,07:00:00,9.875,7.8125,7.625,1856,202
m1,sep,105710,23.09.2023,07:15:00,9.875,8.125,8,1859,202
m1,sep,105711,23.09.2023,07:30:00,9.9375,8.625,8.4375,1862,202
m1,sep,105712,23.09.2023,07:45:00,10,9.25,9,1866,202
m1,sep,105713,23.09.2023,08:00:00,10.1875,9.9375,9.5,1870,202
m1,sep,105714,23.09.2023,08:15:00,10.375,10.0625,9.625,1871,202
m1,sep,105715,23.09.2023,08:30:00,10.5,9.9375,9.4375,1873,202
m1,sep,105716,23.09.2023,08:45:00,10.625,10.125,9.5625,1875,202
m1,sep,105717,23.09.2023,09:00:00,10.6875,10.4375,9.875,1876,202
m1,sep,105718,23.09.2023,09:15:00,10.875,11.25,10.4375,1880,202
m1,sep,105719,23.09.2023,09:30:00,11,11.125,10.375,1881,202
m1,sep,105720,23.09.2023,09:45:00,11.125,11.375,10.625,1883,202
m1,sep,105721,23.09.2023,10:00:00,11.25,11.5,10.75,1884,202
m1,sep,105722,23.09.2023,10:15:00,11.375,12.375,11.625,1886,202
m1,sep,105723,23.09.2023,10:30:00,11.5625,12.75,11.6875,1887,202
m1,sep,105724,23.09.2023,10:45:00,11.8125,15,13.3125,1892,202
m1,sep,105725,23.09.2023,11:00:00,12.1875,14.9375,13.25,1892,202
m1,sep,105726,23.09.2023,11:15:00,12.5,13.375,12,1889,202
m1,sep,105727,23.09.2023,11:30:00,12.5625,12.625,11.5625,1887,202
m1,sep,105728,23.09.2023,11:45:00,12.5625,13.25,12.25,1889,202
m1,sep,105729,23.09.2023,12:00:00,12.625,12.875,12.125,1889,202
m1,sep,105730,23.09.2023,12:15:00,12.75,13.375,12.375,1891,202
m1,sep,105731,23.09.2023,12:30:00,12.875,14.125,13,1892,202
m1,sep,105732,23.09.2023,12:45:00,13.125,13.875,12.625,1892,202
m1,sep,105733,23.09.2023,13:00:00,13.125,11.8125,11.125,1887,202
m1,sep,105734,23.09.2023,13:15:00,13,12,11.5,1893,202
m1,sep,105735,23.09.2023,13:30:00,13,12.4375,11.875,1896,202
m1,sep,105736,23.09.2023,13:45:00,13.125,12.375,11.625,1893,202
m1,sep,105737,23.09.2023,14:00:00,13.0625,12.125,11.625,1884,202
m1,sep,105738,23.09.2023,14:15:00,13,12.75,12.125,1884,202
m1,sep,105739,23.09.2023,14:30:00,13,13.25,12.625,1883,202
m1,sep,105740,23.09.2023,14:45:00,13,13.9375,13.125,1883,202
m1,sep,105741,23.09.2023,15:00:00,13,12.25,11.75,1877,202
m1,sep,105742,23.09.2023,15:15:00,12.8125,12.125,11.75,1874,202
m1,sep,105743,23.09.2023,15:30:00,12.6875,12.5,12.125,1874,202
m1,sep,105744,23.09.2023,15:45:00,12.625,12.0625,11.75,1871,202
m1,sep,105745,23.09.2023,16:00:00,12.625,11.875,11.625,1868,202
m1,sep,105746,23.09.2023,16:15:00,12.5,11.9375,12,1867,202
m1,sep,105747,23.09.2023,16:30:00,12.4375,12.1875,12.125,1867,202
m1,sep,105748,23.09.2023,16:45:00,12.375,11.25,11.25,1863,202
m1,sep,105749,23.09.2023,17:00:00,12.25,10.875,11.125,1861,202
m1,sep,105750,23.09.2023,17:15:00,12.1875,10.625,10.875,1860,202
m1,sep,105751,23.09.2023,17:30:00,12.125,10,10.375,1857,202
m1,sep,105752,23.09.2023,17:45:00,11.9375,9.4375,9.8125,1854,202
m1,sep,105753,23.09.2023,18:00:00,11.75,8.8125,9.25,1852,202
m1,sep,105754,23.09.2023,18:15:00,11.5625,8.625,9,1852,202
m1,sep,105755,23.09.2023,18:30:00,11.4375,8.25,8.75,1851,202
m1,sep,105756,23.09.2023,18:45:00,11.25,8.375,9.125,1850,202
m1,sep,105757,23.09.2023,19:00:00,11.125,7.875,8.5625,1849,202
m1,sep,105758,23.09.2023,19:15:00,10.9375,7.75,8.375,1849,202
m1,sep,105759,23.09.2023,19:30:00,10.875,8,8.375,1850,202
m1,sep,105760,23.09.2023,19:45:00,10.75,8.125,8.375,1850,202
m1,sep,105761,23.09.2023,20:00:00,10.75,8.375,8.6875,1850,202
m1,sep,105762,23.09.2023,20:15:00,10.75,8.375,8.625,1850,202
m1,sep,105763,23.09.2023,20:30:00,10.6875,8.5,8.5625,1850,202
m1,sep,105764,23.09.2023,20:45:00,10.6875,8.5625,8.625,1851,202
m1,sep,105765,23.09.2023,21:00:00,10.6875,8.75,9,1851,202
m1,sep,105766,23.09.2023,21:15:00,10.625,9.1875,9.5625,1851,202
m1,sep,105767,23.09.2023,21:30:00,10.625,9.4375,9.875,1851,202
m1,sep,105768,23.09.2023,21:45:00,10.625,9.625,10,1850,202
m1,sep,105769,23.09.2023,22:00:00,10.5625,9.75,10.125,1850,202
m1,sep,105770,23.09.2023,22:15:00,10.5,9.75,10.125,1849,202
m1,sep,105771,23.09.2023,22:30:00,10.5,9.875,10.25,1848,202
m1,sep,105772,23.09.2023,22:45:00,10.5,9.875,10.25,1847,202
m1,sep,105773,23.09.2023,23:00:00,10.5,9.25,9.625,1845,202
m1,sep,105774,23.09.2023,23:15:00,10.4375,9.375,9.875,1845,202
m1,sep,105775,23.09.2023,23:30:00,10.375,9.125,9.8125,1844,202
m1,sep,105776,23.09.2023,23:45:00,10.375,9.0625,9.6875,1845,202
m1,sep,105777,24.09.2023,00:00:00,10.375,9,9.5,1854,202
m1,sep,105778,24.09.2023,00:15:00,10.375,9,9.5,1862,202
m1,sep,105779,24.09.2023,00:30:00,10.375,9.0625,9.375,1915,202
m1,sep,105780,24.09.2023,00:45:00,10.375,9.0625,9.375,2047,202
m1,sep,105781,24.09.2023,01:00:00,10.3125,9.125,9.375,2170,202
m1,sep,105782,24.09.2023,01:15:00,10.3125,9.25,9.5,2198,202
m1,sep,105783,24.09.2023,01:30:00,10.3125,9.5,9.875,2213,202
m1,sep,105784,24.09.2023,01:45:00,10.3125,9.5,10,2215,202
m1,sep,105785,24.09.2023,02:00:00,10.3125,9.4375,10,2217,202
m1,sep,105786,24.09.2023,02:15:00,10.25,9.4375,10.125,2217,202
m1,sep,105787,24.09.2023,02:30:00,10.25,9.6875,10.375,2218,202
m1,sep,105788,24.09.2023,02:45:00,10.25,10.1875,10.875,2217,202
m1,sep,105789,24.09.2023,03:00:00,10.3125,10.25,11,2215,202
m1,sep,105790,24.09.2023,03:15:00,10.375,10.5,11.25,2213,202
m1,sep,105791,24.09.2023,03:30:00,10.375,10.125,10.875,2209,202
m1,sep,105792,24.09.2023,03:45:00,10.375,10.1875,11,2207,202
m1,sep,105793,24.09.2023,04:00:00,10.375,10.625,11.375,2206,202
m1,sep,105794,24.09.2023,04:15:00,10.4375,11.125,11.75,2205,202
m1,sep,105795,24.09.2023,04:30:00,10.5,11.125,11.6875,2205,202
m1,sep,105796,24.09.2023,04:45:00,10.625,11,11.625,2203,202
m1,sep,105797,24.09.2023,05:00:00,10.625,11.25,11.875,2202,202
m1,sep,105798,24.09.2023,05:15:00,10.75,11.5625,12.125,2200,202
m1,sep,105799,24.09.2023,05:30:00,10.8125,11.6875,12.25,2198,202
m1,sep,105800,24.09.2023,05:45:00,10.875,11.875,12.375,2196,202
m1,sep,105801,24.09.2023,06:00:00,10.9375,11.9375,12.375,2195,202
m1,sep,105802,24.09.2023,06:15:00,11,12.125,12.6875,2193,202
m1,sep,105803,24.09.2023,06:30:00,11.125,12.4375,12.875,2192,202
m1,sep,105804,24.09.2023,06:45:00,11.125,12.75,13.25,2191,202
m1,sep,105805,24.09.2023,07:00:00,11.25,12.875,13.3125,2190,202
m1,sep,105806,24.09.2023,07:15:00,11.375,13.1875,13.625,2189,202
m1,sep,105807,24.09.2023,07:30:00,11.5,13.375,13.75,2188,202
m1,sep,105808,24.09.2023,07:45:00,11.625,13.875,14.25,2188,202
m1,sep,105809,24.09.2023,08:00:00,11.75,13.9375,14.125,2187,202
m1,sep,105810,24.09.2023,08:15:00,11.875,14.4375,14.625,2187,202
m1,sep,105811,24.09.2023,08:30:00,12.125,15,15.1875,2187,202
m1,sep,105812,24.09.2023,08:45:00,12.3125,15.75,15.75,2187,202
m1,sep,105813,24.09.2023,09:00:00,12.5,15.875,15.875,2186,202
m1,sep,105814,24.09.2023,09:15:00,12.6875,15.6875,15.75,2183,202
m1,sep,105815,24.09.2023,09:30:00,12.8125,16.125,16.25,2181,202
m1,sep,105816,24.09.2023,09:45:00,13,16.75,16.875,2180,202
m1,sep,105817,24.09.2023,10:00:00,13.25,18.8125,18.375,2179,202
m1,sep,105818,24.09.2023,10:15:00,13.5625,17.375,17,2170,202
m1,sep,105819,24.09.2023,10:30:00,13.625,17.1875,17.125,2163,202
m1,sep,105820,24.09.2023,10:45:00,13.75,17.5,17.1875,2158,202
m1,sep,105821,24.09.2023,11:00:00,14,19.625,18.9375,2155,202
m1,sep,105822,24.09.2023,11:15:00,14.25,18.75,18.25,2146,202
m1,sep,105823,24.09.2023,11:30:00,14.375,17.625,17.375,2138,202
m1,sep,105824,24.09.2023,11:45:00,14.3125,17.4375,17.625,2127,202
m1,sep,105825,24.09.2023,12:00:00,14.25,17,17.125,2120,202
m1,sep,105826,24.09.2023,12:15:00,14.25,17.4375,17.5,2114,202
m1,sep,105827,24.09.2023,12:30:00,14.375,17.8125,17.875,2109,202
m1,sep,105828,24.09.2023,12:45:00,14.375,17.4375,17.5,2103,202
m1,sep,105829,24.09.2023,13:00:00,14.4375,17.3125,17.5,2100,202
m1,sep,105830,24.09.2023,13:15:00,14.5,17.25,17.5,2098,202
m1,sep,105831,24.09.2023,13:30:00,14.5,16.875,17.125,2095,202
m1,sep,105832,24.09.2023,13:45:00,14.4375,16.8125,17.1875,2094,202
m1,sep,105833,24.09.2023,14:00:00,14.5,16.375,16.6875,2094,202
m1,sep,105834,24.09.2023,14:15:00,14.5,16.625,16.9375,2095,202
m1,sep,105835,24.09.2023,14:30:00,14.5,16.125,16.5,2097,202
m1,sep,105836,24.09.2023,14:45:00,14.5,15.9375,16.4375,2112,202
m1,sep,105837,24.09.2023,15:00:00,14.5,15.8125,16.125,2124,202
m1,sep,105838,24.09.2023,15:15:00,14.5,15.5,15.8125,2128,202
m1,sep,105839,24.09.2023,15:30:00,14.5,15.625,16.0625,2126,202
m1,sep,105840,24.09.2023,15:45:00,14.4375,15.625,16.125,2125,202
m1,sep,105841,24.09.2023,16:00:00,14.4375,15.75,16.25,2123,202
m1,sep,105842,24.09.2023,16:15:00,14.375,15.25,15.375,2151,202
m1,sep,105843,24.09.2023,16:30:00,14.375,15.125,15.375,2168,202
m1,sep,105844,24.09.2023,16:45:00,14.375,14.8125,15.125,2161,202
m1,sep,105845,24.09.2023,17:00:00,14.25,14.8125,15.375,2157,202
m1,sep,105846,24.09.2023,17:15:00,14.25,15.0625,15.75,2150,202
m1,sep,105847,24.09.2023,17:30:00,14.125,15.5,16,2143,202
m1,sep,105848,24.09.2023,17:45:00,14.125,15.5625,16.125,2136,202
m1,sep,105849,24.09.2023,18:00:00,14,15.375,16,2129,202
m1,sep,105850,24.09.2023,18:15:00,13.9375,15.125,15.875,2121,202
m1,sep,105851,24.09.2023,18:30:00,13.8125,15,15.75,2116,202
m1,sep,105852,24.09.2023,18:45:00,13.75,14.5,15.125,2108,202
m1,sep,105853,24.09.2023,19:00:00,13.625,14.25,14.875,2103,202
m1,sep,105854,24.09.2023,19:15:00,13.5625,14.5625,15.25,2098,202
m1,sep,105855,24.09.2023,19:30:00,13.5,14.5625,15.125,2094,202
m1,sep,105856,24.09.2023,19:45:00,13.5,14.0625,14.5,2090,202
m1,sep,105857,24.09.2023,20:00:00,13.4375,14,14.5,2089,202
m1,sep,105858,24.09.2023,20:15:00,13.4375,14.125,14.75,2087,202
m1,sep,105859,24.09.2023,20:30:00,13.4375,14,14.4375,2091,202
m1,sep,105860,24.09.2023,20:45:00,13.4375,13.875,14.25,2130,202
m1,sep,105861,24.09.2023,21:00:00,13.5,14,14.625,2140,202
m1,sep,105862,24.09.2023,21:15:00,13.5,14,14.4375,2146,202
m1,sep,105863,24.09.2023,21:30:00,13.5,14,14.5,2149,202
m1,sep,105864,24.09.2023,21:45:00,13.5,14.1875,14.625,2253,202
m1,sep,105865,24.09.2023,22:00:00,13.5,14.125,14.5,2463,202
m1,sep,105866,24.09.2023,22:15:00,13.5,13.4375,13.75,2497,202
m1,sep,105867,24.09.2023,22:30:00,13.5,12.75,13.25,2483,202
m1,sep,105868,24.09.2023,22:45:00,13.3125,12.375,13,2464,202
m1,sep,105869,24.09.2023,23:00:00,13.125,11.9375,12.75,2445,202
m1,sep,105870,24.09.2023,23:15:00,13,12,12.75,2428,202
m1,sep,105871,24.09.2023,23:30:00,12.875,11.8125,12.75,2416,202
m1,sep,105872,24.09.2023,23:45:00,12.6875,11.9375,12.75,2404,202
m1,sep,105873,25.09.2023,00:00:00,12.5,11.625,12.375,2392,202
m1,sep,105874,25.09.2023,00:15:00,12.375,11.375,12.125,2382,202
m1,sep,105875,25.09.2023,00:30:00,12.25,11.3125,12.125,2372,202
m1,sep,105876,25.09.2023,00:45:00,12.125,11.125,11.875,2364,202
m1,sep,105877,25.09.2023,01:00:00,12.0625,11.125,12,2357,202
m1,sep,105878,25.09.2023,01:15:00,12,11.0625,12,2351,202
m1,sep,105879,25.09.2023,01:30:00,11.875,11,11.875,2346,202
m1,sep,105880,25.09.2023,01:45:00,11.75,10.875,11.75,2340,202
m1,sep,105881,25.09.2023,02:00:00,11.75,10.9375,11.875,2335,202
m1,sep,105882,25.09.2023,02:15:00,11.625,10.875,11.8125,2331,202
m1,sep,105883,25.09.2023,02:30:00,11.5625,11,11.875,2325,202
m1,sep,105884,25.09.2023,02:45:00,11.5,11.0625,12.125,2321,202
m1,sep,105885,25.09.2023,03:00:00,11.4375,11.0625,12,2316,202
m1,sep,105886,25.09.2023,03:15:00,11.375,11,12,2312,202
m1,sep,105887,25.09.2023,03:30:00,11.375,11,12,2308,202
m1,sep,105888,25.09.2023,03:45:00,11.3125,11.125,12.125,2304,202
m1,sep,105889,25.09.2023,04:00:00,11.25,11.25,12.125,2300,202
m1,sep,105890,25.09.2023,04:15:00,11.25,11.5,12.3125,2298,202
m1,sep,105891,25.09.2023,04:30:00,11.25,11.375,12.25,2295,202
m1,sep,105892,25.09.2023,04:45:00,11.25,11.25,12.125,2290,202
m1,sep,105893,25.09.2023,05:00:00,11.25,11.375,12.25,2288,202
m1,sep,105894,25.09.2023,05:15:00,11.25,12,12.6875,2287,202
m1,sep,105895,25.09.2023,05:30:00,11.375,12.25,12.75,2284,202
m1,sep,105896,25.09.2023,05:45:00,11.4375,12,12.625,2280,202
m1,sep,105897,25.09.2023,06:00:00,11.4375,11.625,12.375,2276,202
m1,sep,105898,25.09.2023,06:15:00,11.4375,11.6875,12.4375,2273,202
m1,sep,105899,25.09.2023,06:30:00,11.4375,11.875,12.625,2271,202
m1,sep,105900,25.09.2023,06:45:00,11.5,12.625,13.125,2270,202
m1,sep,105901,25.09.2023,07:00:00,11.5625,12.6875,13.1875,2265,202
m1,sep,105902,25.09.2023,07:15:00,11.625,12.8125,13.25,2264,202
m1,sep,105903,25.09.2023,07:30:00,11.75,13,13.4375,2262,202
m1,sep,105904,25.09.2023,07:45:00,11.8125,13.125,13.5,2260,202
m1,sep,105905,25.09.2023,08:00:00,11.875,13.375,13.75,2256,202
m1,sep,105906,25.09.2023,08:15:00,12,13.875,14.125,2252,202
m1,sep,105907,25.09.2023,08:30:00,12.125,13.375,13.625,2249,202
m1,sep,105908,25.09.2023,08:45:00,12.125,13,13.375,2253,202
m1,sep,105909,25.09.2023,09:00:00,12.25,13.625,14.0625,2256,202
m1,sep,105910,25.09.2023,09:15:00,12.375,14.25,14.625,2254,202
m1,sep,105911,25.09.2023,09:30:00,12.5,14,14.375,2251,202
m1,sep,105912,25.09.2023,09:45:00,12.625,13.1875,13.3125,2266,202
m1,sep,105913,25.09.2023,10:00:00,12.75,14.125,14.375,2262,202
m1,sep,105914,25.09.2023,10:15:00,12.875,14.875,15,2256,202
m1,sep,105915,25.09.2023,10:30:00,13,15.8125,15.75,2248,202
m1,sep,105916,25.09.2023,10:45:00,13.1875,16.125,15.875,2240,202
m1,sep,105917,25.09.2023,11:00:00,13.375,16.125,15.875,2232,202
m1,sep,105918,25.09.2023,11:15:00,13.5,16.5625,16.25,2225,202
m1,sep,105919,25.09.2023,11:30:00,13.625,16.75,16.4375,2218,202
m1,sep,105920,25.09.2023,11:45:00,13.75,16.1875,15.8125,2209,202
m1,sep,105921,25.09.2023,12:00:00,13.75,15.9375,15.9375,2200,202
m1,sep,105922,25.09.2023,12:15:00,13.8125,17.3125,17,2194,202
m1,sep,105923,25.09.2023,12:30:00,13.875,17.8125,17.625,2186,202
m1,sep,105924,25.09.2023,12:45:00,14.0625,17.25,16.875,2177,202
m1,sep,105925,25.09.2023,13:00:00,14.125,17.75,17.375,2171,202
m1,sep,105926,25.09.2023,13:15:00,14.375,19.625,19.125,2167,202
m1,sep,105927,25.09.2023,13:30:00,14.6875,18.375,17.75,2152,202
m1,sep,105928,25.09.2023,13:45:00,14.75,17.375,17.125,2141,202
m1,sep,105929,25.09.2023,14:00:00,14.625,17.625,16.8125,2135,202
m1,sep,105930,25.09.2023,14:15:00,14.625,15.625,15.5,2122,202
m1,sep,105931,25.09.2023,14:30:00,14.5,16.0625,16.125,2117,202
m1,sep,105932,25.09.2023,14:45:00,14.4375,17.25,16.75,2114,202
m1,sep,105933,25.09.2023,15:00:00,14.5,18,17.625,2111,202
m1,sep,105934,25.09.2023,15:15:00,14.625,17.5625,17.125,2104,202
m1,sep,105935,25.09.2023,15:30:00,14.625,17.5625,17.25,2099,202
m1,sep,105936,25.09.2023,15:45:00,14.5625,15.6875,15.625,2089,202
m1,sep,105937,25.09.2023,16:00:00,14.4375,16.0625,16.125,2086,202
m1,sep,105938,25.09.2023,16:15:00,14.375,16.125,16.125,2080,202
m1,sep,105939,25.09.2023,16:30:00,14.25,15.875,16.125,2075,202
m1,sep,105940,25.09.2023,16:45:00,14.0625,15.6875,15.875,2070,202
m1,sep,105941,25.09.2023,17:00:00,13.9375,14,14.4375,2062,202
m1,sep,105942,25.09.2023,17:15:00,13.75,13.375,14,2056,202
